image_name,comment_number,comment,,,,,,,
5218695756.jpg,2, A middle-aged man leans over a table of food that he is selling on the street .,,,,,,,
5218695756.jpg,3, A man making and selling tortillas and pastries .,,,,,,,
5218695756.jpg,4, A man arranges the flatbreads he is selling .,,,,,,,
521999036.jpg,0, A young boy is climbing a stack of timber next to a sign that says not to climb on timber stacks .,,,,,,,
521999036.jpg,1," A child climbing timber stacks while a sign says "" Do not climb on timber stacks "" .",,,,,,,
521999036.jpg,2, A young child climbing a stack of logs even though the sign warns against it .,,,,,,,
521999036.jpg,3, A boy climbs on a stack of timber despite a sign prohibiting it .,,,,,,,
521999036.jpg,4," A boy climbing next to a "" Do Not Climb "" sign .",,,,,,,
522051518.jpg,0, A woman in a purple sweatshirt with a large ivory hat is painting a scene of a boat launch on her canvas ,,,,,,,
522051518.jpg,1, A person ,,,,,,,
522051518.jpg,2, A woman ,,,,,,,
522051518.jpg,3, A person in a purple hoodie and straw hat painting a dockside scene .,,,,,,,
522051518.jpg,4, A painter is painting the harbor scene in front of them .,,,,,,,
522063319.jpg,0, Two young boys are kneeling in the bushes wearing pirate costumes .,,,,,,,
522063319.jpg,1, Two young boys wearing pirate hats are crouching down .,,,,,,,
522063319.jpg,2, Two children kneeling down with pirate hats on,,,,,,,
522063319.jpg,3, Two children are dressed as pirates .,,,,,,,
522063319.jpg,4, Two children dressed as pirates,,,,,,,
5220880759.jpg,0, Man in a shower with polka-dotted shower curtain ,,,,,,,
5220880759.jpg,1, A man washing his face while taking a shower .,,,,,,,
5220880759.jpg,2, A person is taking a shower in a dark room .,,,,,,,
5220880759.jpg,3, Back view of a person showering .,,,,,,,
5220880759.jpg,4, Man showering next to a window .,,,,,,,
5220933373.jpg,0, There are two children dressed as pirates standing on a white couch ,,,,,,,
5220933373.jpg,1, Two children inside a house standing on furniture ,,,,,,,
5220933373.jpg,2, Two children in pirate costumes play fight with their swords .,,,,,,,
5220933373.jpg,3, Two little kids dressed up as pirate ,,,,,,,
5220933373.jpg,4, Two kids in a world of their own pretending to be pirates .,,,,,,,
5220940345.jpg,0, A priest is holding a bible in a Church with children with a girl next to him in a Choir girls outfit .,,,,,,,
5220940345.jpg,1, Children at a religious ceremony looking around in surprise .,,,,,,,
5220940345.jpg,2, A pastor and a young girl in the front of the cathedral .,,,,,,,
5220940345.jpg,3, A priest ministers to a group of young wide-eyed kids .,,,,,,,
5220940345.jpg,4, A child sings at a religious service .,,,,,,,
5221111799.jpg,0, One man wearing a hat on top of a roof doing construction work .,,,,,,,
5221111799.jpg,1, A carpenter is working on a roof at a house being built .,,,,,,,
5221111799.jpg,2, A man sitting upon a roof is using a tool .,,,,,,,
5221111799.jpg,3, A man is working on an unfinished roof .,,,,,,,
5221111799.jpg,4, A man is sitting on the roof .,,,,,,,
522183263.jpg,0, A group of people are holding mops around two mop buckets in a small room .,,,,,,,
522183263.jpg,1, Several people holding mops standing around two yellow mop buckets .,,,,,,,
522183263.jpg,2, Four males and one female stand behind cleaning equipment .,,,,,,,
522183263.jpg,3, A cleaning team is having a picture .,,,,,,,
522183263.jpg,4, A group of men cleaning a floor .,,,,,,,
5222104909.jpg,0, A young blond girl is sitting in a wooden chair backwards ,,,,,,,
5222104909.jpg,1, A little girl wearing pink clothes is sitting in a rocking chair while looking back .,,,,,,,
5222104909.jpg,2, A young girl is sitting backwards on a chair ,,,,,,,
5222104909.jpg,3, A young girl sitting on a wooden chair .,,,,,,,
5222104909.jpg,4, A girl sitting on a chair backwards .,,,,,,,
522214663.jpg,0, A young girl in a blue t-shirt is standing between two people dressed in costumes and smiling .,,,,,,,
522214663.jpg,1, A little girl at Disney World getting her picture taken with lilo and stitch .,,,,,,,
522214663.jpg,2, A smiling young girl in a blue shirt is posing with an amusement park mascot .,,,,,,,
522214663.jpg,3, A little girl standing with someone in a costume .,,,,,,,
522214663.jpg,4, A plush cartoon mascot posing with a young girl .,,,,,,,
5222250994.jpg,0, One lone skier is making his way down a snowy mountain slope which has many ski track marks visible on the snow pack and a ski lift in the background .,,,,,,,
5222250994.jpg,1, A young skier enjoys the slopes with the chair-lift in the background .,,,,,,,
5222250994.jpg,2, A lone skier dressed in black skies down the snowy slope .,,,,,,,
5222250994.jpg,3, An individual skating on a beautiful snowy clear day .,,,,,,,
5222250994.jpg,4, A man skiing down a slope .,,,,,,,
5222251832.jpg,0, A snowboarder , and a blue helmet , is midair .,,,,,
5222251832.jpg,1, A Snowboarder in mid jump with a large building in the background ,,,,,,,
5222251832.jpg,2, A snowboarder wearing a red coat sails over the snow doing a trick down a mountain .,,,,,,,
5222251832.jpg,3, A snowboarder making a big jump doing a trick on a high mountain .,,,,,,,
5222251832.jpg,4, A man in a red shirt and black pants snowboards .,,,,,,,
52226520.jpg,0, Two men are working on a bicycle on the side of the road .,,,,,,,
52226520.jpg,1, Three men working on a bicycle on a cobblestone street .,,,,,,,
52226520.jpg,2, Two men wearing shorts are working on a blue bike .,,,,,,,
52226520.jpg,3, Three men inspecting a bicycle on a street .,,,,,,,
52226520.jpg,4, Three men examining a bicycle .,,,,,,,
5222736851.jpg,0, Three asian men ,,,,,,,
5222736851.jpg,1, Three men are sitting against a gray building with writing on it .,,,,,,,
5222736851.jpg,2, Three men ,,,,,,,
5222736851.jpg,3, There is three China men who are on a break from fishing .,,,,,,,
5222736851.jpg,4, three asian men conversing while sitting against a wall .,,,,,,,
5223651213.jpg,0, Two young girls are enjoying riding down a hill in the snow .,,,,,,,
5223651213.jpg,1, Two young girls are having fun snow sledding down a hill .,,,,,,,
5223651213.jpg,2, The two girls are enjoying sledding in the snow .,,,,,,,
5223651213.jpg,3, Two young girls riding a sled through snow .,,,,,,,
5223651213.jpg,4, Two children riding on a sled in the snow .,,,,,,,
522486784.jpg,0, One brown and one mostly black dog are either playing or fighting .,,,,,,,
522486784.jpg,1, A black dog and a brown dog close together .,,,,,,,
522486784.jpg,2, A brown dog and a black dog on a dirt path .,,,,,,,
522486784.jpg,3, Two dogs ,,,,,,,
522486784.jpg,4, Two dogs are playing together outside .,,,,,,,
522516482.jpg,0, Man in a yellow shirt crossing the street with large buildings in the background .,,,,,,,
522516482.jpg,1, A man in yellow polo shirt is walking in the crosswalk .,,,,,,,
522516482.jpg,2, People bustle about in a glimmering city at dusk .,,,,,,,
522516482.jpg,3, People are walking trough a city street at night .,,,,,,,
522516482.jpg,4, Walking on the street of a large city at sunset .,,,,,,,
5225304863.jpg,0, Two men ,,,,,,,
5225304863.jpg,1, A man and woman take a nap near the water with their hats covering their faces .,,,,,,,
5225304863.jpg,2, Two men in casual attire taking a nap from a day of fishing down by the river .,,,,,,,
5225304863.jpg,3, Two people sleeping next to wooden logs on the water .,,,,,,,
5225304863.jpg,4, A man and woman taking a nap on a makeshift rip .,,,,,,,
5225675783.jpg,0, A young boy uses a flashlight to inspect something in a sidewalk grate .,,,,,,,
5225675783.jpg,1, Two people working on welding metal together outside on a sidewalk .,,,,,,,
5225675783.jpg,2, Two workers weld the bars of a fence near a busy suburban street .,,,,,,,
5225675783.jpg,3, A man in blue is using a tool on a metal piece of fence .,,,,,,,
5225675783.jpg,4, Men spot welding on a the sidewalk of a city street .,,,,,,,
5225747391.jpg,0, Two men ,,,,,,,
5225747391.jpg,1, Two Asian guys are doing construction work in the middle of a road .,,,,,,,
5225747391.jpg,2, Two asian men working on the side of a street with parked cars .,,,,,,,
5225747391.jpg,3, Two Asian workers make roadside repairs .,,,,,,,
5225747391.jpg,4, Two men working on a road .,,,,,,,
5225750041.jpg,0, An asian couple stands against their tree for wedding photos ,,,,,,,
5225750041.jpg,1, There are people standing by the lake ,,,,,,,
5225750041.jpg,2, Photograph of a photograph being taken of an Asian couple in their wedding outfits .,,,,,,,
5225750041.jpg,3, An Asian couple are getting married while four people spectate .,,,,,,,
5225750041.jpg,4, Young couple gets married in a park surrounded by trees .,,,,,,,
5225752827.jpg,0, A Chinese man with a cap on is riding a bicycle of some kind with pretty flowers in the background and some type of white fencing perhaps .,,,,,,,
5225752827.jpg,1, An Asian man is riding his bike down the street ,,,,,,,
5225752827.jpg,2, A man in sandals and a burgundy shirt peddles past some flowers on a bicycle .,,,,,,,
5225752827.jpg,3, A man is riding a bicycle outfitted with a big front basket full of flowers .,,,,,,,
5225752827.jpg,4, A man is riding a bicycle with a cart full of flowers in the front .,,,,,,,
522652105.jpg,0, a young girl with a white shirt and pink shorts rolling around in some plastic multicolored balls,,,,,,,
522652105.jpg,1, A little girl plays in a pit of colorful balls .,,,,,,,
522652105.jpg,2, A girl playing is a pile of colorful balls .,,,,,,,
522652105.jpg,3, A small girl is playing in a ball pit,,,,,,,
522652105.jpg,4, A little girl plays in a ball pit .,,,,,,,
5226772031.jpg,0, Two Indian children ,,,,,,,
5226772031.jpg,1, A boy in a blue shirt looks at a woman wearing a multicolored dress while another child looks in the opposite direction .,,,,,,,
5226772031.jpg,2, A lady dressed in a beautiful pink ,,,,,,,
5226772031.jpg,3, Two boys and a girl dressed in traditional clothing .,,,,,,,
5226772031.jpg,4, One Indian boy have white paint on his face .,,,,,,,
5226870137.jpg,0, A man in a suit driving a horse-drawn buggy down a stone street .,,,,,,,
5226870137.jpg,1, A driver guides his white horses and carriage down a street .,,,,,,,
5226870137.jpg,2, Two white horses are pulling a carriage on a the street .,,,,,,,
5226870137.jpg,3, A man is wearing a suit and driving a carriage .,,,,,,,
5226870137.jpg,4, A man is driving a horse-drawn carriage .,,,,,,,
522700240.jpg,0, A dog lays on a bed with a blue sheet while also partially covered with a blue sheet .,,,,,,,
522700240.jpg,1, The dog is sleeping on top of the bed covered by the blue sheet .,,,,,,,
522700240.jpg,2, A dog is covered from nose to knees in a blue sheet .,,,,,,,
522700240.jpg,3, A dog laying with a blue blanket over his eyes .,,,,,,,
522700240.jpg,4, A dog under a sheet .,,,,,,,
522712748.jpg,0, A large white boat is slowing coasting on the ocean with several people inside .,,,,,,,
522712748.jpg,1, A ferry with a few passengers sailing to port .,,,,,,,
522712748.jpg,2, A double decker boat floating on the water .,,,,,,,
522712748.jpg,3," A boat named "" ELOIN "" floats on the water .",,,,,,,
522712748.jpg,4, The Ferry Boat sets sail along the bay .,,,,,,,
5227179820.jpg,0, A blond-headed female child playing with toys on a purple surface .,,,,,,,
5227179820.jpg,1, A young girl plays with building blocks in a day care .,,,,,,,
5227179820.jpg,2, A little girl is playing with tinker toys .,,,,,,,
5227179820.jpg,3, The girl is playing with wooden toys .,,,,,,,
5227179820.jpg,4, A girl playing with toys .,,,,,,,
5227528559.jpg,0, Two women ,,,,,,,
5227528559.jpg,1, Two white women dancing among a group of other people outdoors .,,,,,,,
5227528559.jpg,2, A group of people dancing with a hill in the background .,,,,,,,
5227528559.jpg,3, Two ladies dancing with others watching .,,,,,,,
5227528559.jpg,4, Two girls are practicing yoga in a park .,,,,,,,
5228334906.jpg,0, A little boy with short brown hair and a blue shirt is looking at a yellow pinata ball and he has a stick in his hands .,,,,,,,
5228334906.jpg,1, A child wearing blue tee-shirt playing with an orange pinata without a blindfold .,,,,,,,
5228334906.jpg,2, A young boy in a blue shirt observing a fragile ball hanging from a rope .,,,,,,,
5228334906.jpg,3, A little boy looks at a pinata while holding a stick .,,,,,,,
5228334906.jpg,4, A white boy is taking part in a game of pinata .,,,,,,,
5229782578.jpg,0, A photograph with bizarre lines separating degrees of brightness depicts an old man and a young woman dancing at a fancy party as several people look on from their tables .,,,,,,,
5229782578.jpg,1, An old man and a young woman are dancing back and forth in what looks to be a wedding surrounded by its attendants .,,,,,,,
5229782578.jpg,2, A bride dances with her father at her wedding as the wedding guests look on .,,,,,,,
5229782578.jpg,3, An old man and a young woman dance together while spectators look on .,,,,,,,
5229782578.jpg,4, A father and daughter dance at her wedding .,,,,,,,
